"K","variant","seed","status","valid_map_avg","sym2herb_map","herb2sym_map","symptom_pred_ppl_em_prob","herb_pred_ppl_em_prob","topic_coherence"
"25","indep_nmf_procrustes_bridge","46","done","0.1833982573795282","0.13346622943425906","0.23333028532479735","76.73034228643351","159.98524225305616","0.6759954669985935"
"25","recon_only_mvgsnmf","42","skipped_completed","0.2560453135146097","0.24154705299313556","0.2705435740360838","60.357462286345225","149.7517053901098","0.6303623697987496"
"25","recon_only_mvgsnmf","43","skipped_completed","0.2584355544743857","0.24079189036675716","0.2760792185820143","60.37990280035788","146.6261441531951","0.6399251452853921"
"25","recon_only_mvgsnmf","44","skipped_completed","0.2511754944872155","0.23680439194987105","0.2655465970245599","62.9854578981724","150.273497475409","0.6464330418471057"
"25","recon_only_mvgsnmf","45","skipped_completed","0.26180298261000823","0.24821428129349962","0.2753916839265168","59.648745544011085","147.94118766638232","0.6288881901157063"
"25","recon_only_mvgsnmf","46","skipped_completed","0.2590553332889496","0.23828295685519882","0.2798277097227003","59.22606927333069","151.59761295036887","0.6372598624156813"
"25","sparse_nmf_l1","42","done","0.23034284593884985","0.2336131431088244","0.22707254876887528","63.99252537751427","145.765017412897","0.44084186956758253"
"25","sparse_nmf_l1","43","done","0.23266711702765197","0.23137488866101824","0.23395934539428573","63.79388032090658","142.64402843436287","0.2756279758173483"
"25","sparse_nmf_l1","44","done","0.22498790910229138","0.22538025954323682","0.22459555866134592","66.62277643106808","146.66214018566404","0.46060950717322546"
"25","sparse_nmf_l1","45","done","0.23087877688369848","0.2368309855252342","0.22492656824216276","63.46065340876742","144.4364724691997","0.19296818744621788"
"25","sparse_nmf_l1","46","done","0.23451311090773766","0.2319577350828773","0.23706848673259803","62.19153484736647","147.30587866643393","0.32035112996050574"
"25","vanilla_nmf_fro","42","skipped_completed","0.2621167665465973","0.2462467413633257","0.2779867917298689","","","0.6340173698042145"
"25","vanilla_nmf_fro","43","skipped_completed","0.2623000191130407","0.2462003035791582","0.27839973464692314","","","0.6161996862287509"
"25","vanilla_nmf_fro","44","skipped_completed","0.2555799660872612","0.2403234497733889","0.2708364824011335","","","0.6549480538186842"
"25","vanilla_nmf_fro","45","skipped_completed","0.26403169343645483","0.2513081528793416","0.2767552339935681","","","0.6450824641364707"
"25","vanilla_nmf_fro","46","done","0.2618489376288824","0.24468947443141756","0.27900840082634726","56.123982135448145","147.18350253373222","0.6227264724290618"
"30","gnmf_graph","42","done","0.2608176408672557","0.2498563071583281","0.2717789745761832","53.78144659493558","138.76975429772585","0.6310091209741324"
"30","gnmf_graph","43","done","0.25925367030406654","0.24992216673459483","0.2685851738735383","53.85863960459538","136.18396312997427","0.6548473083694124"
"30","gnmf_graph","44","done","0.2527753041132051","0.24352498154189212","0.26202562668451806","56.797699059733965","139.0039222422283","0.6505475669927981"
"30","gnmf_graph","45","done","0.2571923446588596","0.25299790971186503","0.26138677960585416","53.95992489015912","138.45494899292345","0.638277797008517"
"30","gnmf_graph","46","done","0.2617111730400095","0.25057009322835666","0.27285225285166237","52.890402883507555","138.93092933997875","0.6765550026190715"
"30","indep_nmf_procrustes_bridge","42","done","0.1769912782199451","0.1304605970285457","0.22352195941134445","78.03007557957581","156.29218533968046","0.5574201913682906"
"30","indep_nmf_procrustes_bridge","43","done","0.2018775091636768","0.15220358464547215","0.2515514336818815","78.4757547331796","152.97142531697696","0.7089795892163556"
"30","indep_nmf_procrustes_bridge","44","done","0.17460075870828828","0.12189485531160923","0.22730666210496736","81.6345707993058","156.8215845748625","0.8086313603924836"
"30","indep_nmf_procrustes_bridge","45","done","0.19878664927499756","0.15710824382267158","0.24046505472732352","79.44632252326493","155.3766917015013","0.7040175098029771"
"30","indep_nmf_procrustes_bridge","46","done","0.18351889336723476","0.12766549702323782","0.2393722897112317","76.9580381092364","158.9626814595002","0.7317374257411243"
"30","recon_only_mvgsnmf","42","skipped_completed","0.2573872417244455","0.24231858981160131","0.2724558936372897","59.56482810797413","148.21813483608435","0.6299362263793031"
"30","recon_only_mvgsnmf","43","skipped_completed","0.2575410199428773","0.2422922641429824","0.27278977574277224","59.536948181251596","145.5001968338459","0.6295938521462529"
"30","recon_only_mvgsnmf","44","skipped_completed","0.25138494106230336","0.23827854744047536","0.26449133468413133","62.31641851225887","148.76466826857632","0.6482237387747275"
"30","recon_only_mvgsnmf","45","skipped_completed","0.2582814012815995","0.2485668859829856","0.2679959165802134","59.45085840366507","147.24544354826412","0.645225842237474"
"30","recon_only_mvgsnmf","46","skipped_completed","0.2583164682636977","0.24109221857739074","0.2755407179500046","58.21396432031879","150.02546529460483","0.6234485998351713"
"30","sparse_nmf_l1","42","done","0.22753663922821313","0.23568900606124887","0.21938427239517738","62.935514737497364","143.41608372354412","0.41680742589367015"
"30","sparse_nmf_l1","43","done","0.22764523841851234","0.2338747304771209","0.22141574635990377","63.16131480650169","140.94824105629922","0.19688055168781365"
"30","sparse_nmf_l1","44","done","0.22186460093993318","0.22888366313085315","0.21484553874901322","65.2914455177636","144.08909315124032","0.45399288544811295"
"30","sparse_nmf_l1","45","done","0.2244573324301992","0.23909389759411281","0.20982076726628557","63.37862561836714","143.0389276014072","0.14663676925710148"
